_id,aha1,aha2,aha3,beforeBreakMovesets[0][0],beforeBreakMovesets[1][0],beforeBreakMovesets[2][0],beforeBreakMovesets[3][0],beforeBreakMovesets[4][0],beforeBreakMovesets[5][0],beforeBreakMovesets[6][0],beforeBreakMovesets[7][0],beforeBreakMovesets[8][0],beforeBreakMovesets[9][0],beforeBreakMovesets[10][0],beforeBreakMovesets[11][0],beforeBreakMovesets[12][0],beforeBreakMovesets[13][0],beforeBreakMovesets[14][0],beforeBreakMovesets[15][0],beforeBreakMovesets[16][0],beforeBreakMovesets[17][0],beforeBreakMovesets[18][0],beforeBreakMovesets[19][0],beforeBreakMovesets[20][0],beforeBreakMovesets[21][0],beforeBreakMovesets[22][0],beforeBreakMovesets[23][0],beforeBreakMovesets[24][0],beforeBreakMovesets[25][0],beforeBreakMovesets[26][0],beforeBreakMovesets[27][0],beforeBreakMovesets[28][0],beforeBreakMovesets[29][0],beforeBreakMovesets[30][0],beforeBreakMovesets[31][0],beforeBreakMovesets[32][0],beforeBreakMovesets[33][0],beforeBreakMovesets[34][0],beforeBreakMovesets[35][0],beforeBreakMovesets[36][0],beforeBreakMovesets[37][0],beforeBreakMovesets[38][0],beforeBreakMovesets[39][0],beforeBreakMovesets[40][0],beforeBreakMovesets[41][0],beforeBreakMovesets[42][0],beforeBreakMovesets[43][0],beforeBreakMovesets[44][0],beforeBreakMovesets[45][0],beforeBreakMovesets[46][0],beforeBreakMovesets[47][0],beforeBreakMovesets[48][0],beforeBreakMovesets[49][0],beforeBreakMovesets[50][0],beforeBreakMovesets[51][0],beforeBreakMovesets[52][0],beforeBreakMovesets[53][0],beforeBreakMovesets[54][0],beforeBreakMovesets[55][0],beforeBreakMovesets[56][0],beforeBreakMovesets[57][0],beforeBreakMovesets[58][0],completedEarly,completedLevel,condition,correctValue,difficultyValue,durationAfterBreak,durationBeforeBreak,durationBreak,durationToBeatGame,idleTime,incorrectValue,levelNumber,nm1,nm2,nm3,playerId,prolificPID,r1b,r2b,r3b,scrollCount,sessionID,stuckValue,studyID,afterBreakMovesets[0][0],afterBreakMovesets[1][0],afterBreakMovesets[2][0],afterBreakMovesets[3][0],afterBreakMovesets[4][0],afterBreakMovesets[5][0],afterBreakMovesets[6][0],afterBreakMovesets[7][0],afterBreakMovesets[8][0],afterBreakMovesets[9][0],afterBreakMovesets[10][0],afterBreakMovesets[11][0],afterBreakMovesets[12][0],afterBreakMovesets[13][0],afterBreakMovesets[14][0],afterBreakMovesets[15][0],afterBreakMovesets[16][0],afterBreakMovesets[17][0],afterBreakMovesets[18][0],afterBreakMovesets[19][0],afterBreakMovesets[20][0],afterBreakMovesets[21][0],afterBreakMovesets[22][0],afterBreakMovesets[23][0],afterBreakMovesets[24][0],afterBreakMovesets[25][0],afterBreakMovesets[26][0],afterBreakMovesets[27][0],afterBreakMovesets[28][0],afterBreakMovesets[29][0],afterBreakMovesets[30][0],afterBreakMovesets[31][0],e1,e2,e3,f1,f2,f3,mw1,mw2,mw3,pw,r1,r2,r3,ra
6605f5811b35cda2746f64bf,6,6,6,rrudlluurrd,uurrrddlulurll,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,80.85,63,,7,,,,1711665582692845598,610aba9d57e9ccd056ae5d01,,,,,6605f18dd1f1421a1500d411,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f5ae1b35cda2746f64cd,3,6,6,rrrrlllulurrrdlluldrurrrllddrr,rurllurrdl,rluurrrddlulurldrrdlluul,rurllurrrdurl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,14,7,123.61,167.89,332.76,624.26,220,0,7,6,6,7,1711664978196894526,640c3e718d10af5614ee82ee,4,4,5,,6605ef4ca8876c1d19075ce1,6,65f423754adf51958397327d,rulurrrddrruulllrdll,rrururrddlluull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,6,5,2,2,3,3,4,4,5,6
6605f5c61b35cda2746f64d9,6,6,6,rrudlluurrrr,uurrdulldrrllurrrrrddllulllurrrrlll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,6,70.22,143.72,38.46,252.40,171,,7,,,,171166607148743057,653eee60972f8131e59d839f,5,5,5,,6605f16aa3142b1f270f88a0,6,65f423754adf51958397327d,rluurrrddlulurrddll,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f5cb1b35cda2746f64da,3,4,3,uurrdulldrru,rulurr,rulurrllddrr,rrrludllurr,rrudllurdrruurrddllul,rrrludllurdrruurrddllll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,15,6,138.17,150.45,239.53,528.15,203,0,7,4,6,6,1711665079704930379,5f31c74722eeb30e81d1ef3e,5,5,5,,6605ee920a17e39d172bc371,6,65f423754adf51958397327d,rrlurdru,rrrlludrruurrddlllruul,rrrlludluurddrruurrddlllrul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,4,5,4,4,4,5,2,4,4,4,4
6605f5fa1b35cda2746f64ff,1,1,1,uurrrddludlur,rurldrrud,uurrdrd,rrudlluurrrdldrl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,7,137.11,143.66,244.60,525.36,240,0,7,4,4,4,1711664778131939251,5f489766dbc4a2364c0f4f93,2,2,2,,6605ee7771e54d3223da0a1a,7,65f423754adf51958397327d,uurrrddlulurrddlulul,rurllurrrdurld,rurllurrrdlurr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,4,3,6,5,5,1,2,2,2,4
6605f6551b35cda2746f6529,4,7,6,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,15.31,11,,7,,,,1711665938490431707,65e391f44023e76a3bb62005,,,,,6605f3780ac018fac2b23765,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f6231b35cda2746f6510,6,6,7,rururrrddllulll,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,60.50,47,,7,,,,1711665745815748917,62e7357284e65421d8f8b10f,,,,,6605f243ad322d8bf947bdd0,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f6591b35cda2746f652a,6,5,6,uurrdulldrrurrrddllull,rulurrrddrruulrddllul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,21.51,8,,7,,,,1711666626752422324,5dd671942b033b5ec8bc97b4,,,,,6605f00265a3fdad408fa7dc,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f63c1b35cda2746f651b,4,5,5,rul,rururrrddllulllur,uurrrddlurulrrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,5,182.19,180.00,360.82,723.01,322,,7,4,5,5,1711665616325365761,65ac0e390cc74fc6024f12a5,4,3,3,33,6605f19e7c4131d1a26ae874,6,65f423754adf51958397327d,rrudllurdrruurrddlllruldl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,4,5,4,4,3,3,2,3,4,4,4
6605f65c1b35cda2746f652b,5,5,4,rururrrddllulllurl,rrudlluurrllddrrrrlulurr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,5,180.18,125.74,251.88,557.80,220,0,7,6,6,6,1711665857855234592,5d16badb7b0154001a282fdb,4,5,5,,6605f299008125b56443334e,4,65f423754adf51958397327d,rrururrddlllulurldrdluu,rururrrddllulllurl,rudrruuldllurrrdlldru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,7,7,7,7,1,1,1,1,4,5,5,4
6605f66a1b35cda2746f652e,6,6,7,rrudlluurr,uurrrddlu,uurrrddlu,rulurrllddrrrul,rulurrlddrrul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,6,104.18,142.15,248.76,495.10,202,,7,6,6,6,1711665856676455554,6462477ceb093758f41d42e9,3,3,3,19,6605f2b438954b8938075db8,7,65f423754adf51958397327d,uurrrddll,uurrrddlu,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,2,2,2,1,4,4,4,5
6605f6751b35cda2746f6532,3,3,5,rluurrr,rluurrrddll,rluurdrull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,143.88,136.91,17.43,298.22,235,,7,,,,1711666022238342784,62eed9e3e4c704bcef237b74,3,3,4,,6605f3597fbc1b1b70316410,6,65f423754adf51958397327d,rrrrlllluurrdrurrd,rudluurrllddrrrulullddrrrr,rudluurrrrldl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f6ae1b35cda2746f6541,2,2,6,rrudlurrurrddllull,rrrludruulrrrddlruulllddllurlurrrd,rrururrddlllrullurld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,141.88,130.71,12.55,285.15,199,,7,,,,1711665388497349520,65f0f02b367b0d2be6ab4d93,3,5,5,,6605f0d8957499788031b115,3,65f423754adf51958397327d,rrludluurrrd,uurrrrrddlll,rrrlurulddllurrurrrddllu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f6b31b35cda2746f6546,2,3,2,rrururrddlluur,uurrrddll,rr,rrudlluurrrlll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,147.80,120.82,294.33,562.95,216,,7,5,4,5,1711666117996297427,5ee8bb541323a50651accf89,3,4,3,0,6605f3478d9510538d7e619e,6,65f423754adf51958397327d,rrudlluurrrlllddrrru,uurrrrrddlllu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,6,6,6,3,2,2,2,3,3,3,6
6605f6871b35cda2746f6537,7,7,7,uurrrrrddlllu,rrudlluurrrlldulddruurrd,rrururrddllrruulldl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,6,107.71,130.53,11.24,249.48,160,,7,,,,1711665182686568708,64360d6189dec3ac8afc9a78,5,5,5,,6605efb89fcc21aa7ed1b78c,3,65f423754adf51958397327d,rrudlluurrdr,rrururrddllullurlddluru,rururrrddllulul,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f6a51b35cda2746f653f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711665878950105748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,5,5,3,4,3,3,3,3,3,4,5
6605f6da1b35cda2746f654e,5,6,5,rluurrrddll,rulurrlddrul,rurldrrulu,uurrrddlurdrruullllrddlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,6,124.31,134.51,232.95,491.76,178,0,7,6,6,6,1711665373281814686,5f0a7dec44c42c19a6c9f6d9,4,4,4,,6605f10c8daa8db7ff6b1e7d,6,65f423754adf51958397327d,rudrlluurrdld,rrururrddllrruulldllurlddluru,rulurrlddrrul,rrururrddllu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,5,3,5,5,5,3,4,4,4,5
6605f7071b35cda2746f655e,6,7,7,uurrrddlu,rrrludruurrddllul,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,94.77,74,,7,,,,1711666000600842790,640b129fbdcd3bb1c4f1f7fe,,,,,6605f34665a3fdad408fa8d8,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7181b35cda2746f656b,6,6,6,rluurr,uurrrddllurdrulllurdd,uurrrddlulurdrdlluu,uurrrddlulurldrdl,rudrudrrlllluu,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,133.13,85,,7,,,,1711665876283446966,616ca5967d36f0000bd47b78,,,,,6605f2d035856470546ae67c,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7241b35cda2746f657b,6,6,6,rrudlu,rrudlluurrrd,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,111.14,81,,7,,,,1711665992835311017,6562025a6e3331528cf8fb3d,,,,,6605f1f28daa8db7ff6b1eb1,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f6fd1b35cda2746f6559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171166586586934792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,5,5,3,3,5,2,3,3,4,2
6605f7281b35cda2746f657d,5,6,6,rur,rrudlluurrd,rrur,rrlulurrlddrrul,rrluldrrrulurrrddlruulllddlluurrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,6,113.63,153.00,23.16,289.79,182,,7,,,,1711665350127740045,60dc4e2299f89a7ca94b2c91,5,5,5,,6605f08b71e54d3223da0aa4,5,65f423754adf51958397327d,rururrrddlllrulllu,rrrlururrddllullurlld,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7381b35cda2746f6582,7,7,7,uurrrddlur,uurrdl,rulurr,uurrrddlulurlldr,rulurrlddru,rulurrldrlurrr,rrrrlllulurrdl,rulurr,rudrrllurdru,rrururrddll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,7,123.78,136.88,8.11,268.77,165,,7,,,,1711666041344152384,5e7e93475caed456ffb84287,1,1,3,,6605f31485bd8d89294d410a,7,65f423754adf51958397327d,rulurrlddrrulurr,rulurrldd,rrlluurrdullddrulurr,rru,rrludrruldrr,rudrrllluurrlddrrulu,rulurr,rrururrddll,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7591b35cda2746f6587,6,6,6,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,22.00,18,,7,,,,1711665914209288764,5e61acf4e360560ac112e199,,,,,6605f0ba4cac0c28d38846bd,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7641b35cda2746f658a,5,5,7,uurrrddlul,rrudlluurrrd,rrudrllluurrdrd,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,54.24,26,,7,,,,1711666241106774786,5fdf213eeae543727a6624e3,,,,,6605f2f8d3359c3ac5802c41,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7651b35cda2746f658d,6,5,7,uurrdulldrru,rulurrlddrrulluldr,rurllurdr,rur,uurrdulldrrurrrddllull,uurrdulldrr,rurul,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,103.19,57,,7,,,,1711665839692971836,631b485e2d1909111a6fb09a,,,,,6605f2ffaea4a2b5acebcc8e,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7a91b35cda2746f65a0,1,2,4,uurrrrrddllllulurrlldrrdr,rrudlluurrrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,19,4,180.27,127.03,245.53,552.83,271,0,7,5,5,5,1711665823532216168,5c553e0ad3cc6b0001d98fd3,3,4,3,,6605f2948d9510538d7e615d,2,65f423754adf51958397327d,uurrdlrrd,rrudlluurrddl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,5,5,6,6,6,1,3,4,3,4
6605f7b31b35cda2746f65ac,7,7,7,rrudlluurrdd,rulurr,uurrdl,uurrrddlud,rrudlluurrdr,rulurrldrurr,rrlluurrdulldrr,uurrrddlulurlld,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,113.90,72,,7,,,,1711665916562835198,610971868fe9338237d6b193,,,,,6605f2f0a5cead0afc074ca9,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7d51b35cda2746f65b9,7,7,2,rrulurddrlllur,rulurrldrurdur,rurllurrrdur,rrulurlldrdrrr,rluurrrddlurdllud,uurrrddllurdrulllur,uurrrddlulurlldr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,19,7,74.03,168.53,235.41,477.97,177,0,7,6,6,6,1711666009241747168,5d100e740277ff00152f7562,3,3,3,,6605f353166ac07298f2cb77,7,65f423754adf51958397327d,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,4,6,6,6,2,3,3,3,4
6605f8361b35cda2746f65d5,7,7,7,rrrr,uurrrrrddlllu,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,122.00,106,,7,,,,1711666084720715554,63bcbf7e0ac7e876387ef720,,,,,6605f36b7e4295cb54f3d498,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f9781b35cda2746f6629,6,6,6,uurrrddlulurl,rurldrrull,uurrrddlulurlldrrd,uurrrddlurullr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,5,69.99,130.52,14.40,214.91,137,,7,,,,1711666194788151282,5d6f332829c25100188a4a27,3,3,3,,6605f31e0146b57f69d4c5a1,6,65f423754adf51958397327d,rrudlluurrddrrl,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605fa0d1b35cda2746f663e,5,5,5,uurrrddludlul,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,82.38,67,,7,,,,1711667118669303713,5c6071a1e1df700001ca8bf1,,,,,6605f78735856470546ae7db,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605fa101b35cda2746f663f,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,10,5,183.69,180.42,316.31,680.42,325,0,7,5,4,4,1711666004431428427,63c657d8e7734108a9b52587,3,2,3,,6605f25c400001b036ce15e3,4,65f423754adf51958397327d,rrururrddlluur,uurrrddlur,rururrrddllluul,rrudruurrddllul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,5,6,5,6,5,4,5,4,3,4,6
6605f7c81b35cda2746f65b4,1,1,1,rrruurrddlllururrddllllul,uurrdulldrrurrrddllul,rurllurrrldlldrrrudrlluul,uurrdulldrrurrrddllud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,7,127.84,131.04,568.38,827.26,155,,7,1,1,1,1711665478992525768,5a127fc7c259f30001766641,3,3,3,0,6605f13cc160dab279519a2d,7,65f423754adf51958397327d,uurrdl,rrrlururrddlruulldldlluurrrrldldrr,rrruurrddlllurdllurr,rluurrrddlulurddlu,uurrdulldrrurrrddllull,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,7,7,7,1,1,1,1,3,3,3,1
6605f7fb1b35cda2746f65be,1,1,2,uurrrddlu,rrudlluurrdr,rudrruurrddlllr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,145.95,153.56,15.03,314.54,232,,7,,,,1711666490251229818,633f13d17cdae412322eabd0,4,5,5,,6605f366a321c3dea735a85d,5,65f423754adf51958397327d,rrrludllurdrruurrddlruulldldlluurrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f82e1b35cda2746f65d3,7,6,6,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,10.78,4,,7,,,,1711666337723702426,654d03ec6d9ed752946923cd,,,,,6605f1d743feb42d9e519a62,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f8641b35cda2746f65e9,6,5,6,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,26.66,18,,7,,,,1711665930926406592,652bec7edafaf7eb52260adc,,,,,6605f30435856470546ae68a,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f8b41b35cda2746f6607,2,2,4,uurrrddludlrulurd,rruld,rrudlluurrddll,uurrrddludlrruulldl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,6,155.01,142.62,268.40,566.03,225,0,7,6,6,6,1711665948634936759,63fe7df97332b44a2999fc7f,3,4,4,,6605f2e6995cca93b02d23e7,6,65f423754adf51958397327d,uurrrddlulurdlul,rrrlururrddlruulldldlluurrrdldlulurrd,rrurulrrrddllulldlur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,3,6,6,6,2,3,4,4,2
6605f9e71b35cda2746f6639,6,6,6,uurrrddlu,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,38.18,26,,7,,,,1711666585911120105,60fb024cbfd74cc251c6f9b0,,,,,6605f43f395b11e58f227e38,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7b71b35cda2746f65ad,6,6,6,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,9.86,5,,7,,,,1711666819562355505,60cd717e463162435e3b7d46,,,,,6605ed84246d711e484d2607,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7ca1b35cda2746f65b5,6,6,6,rudluurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,39.81,23,,7,,,,1711665901985956786,653a6c9993fd234b59fd341f,,,,,6605f2e864eccd3278d24fd0,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f7cc1b35cda2746f65b6,6,7,7,rururrrddllulllur,rrudlluurrddlluu,rulurrrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,18,4,16.96,180.02,252.19,449.17,150,0,7,7,7,7,1711665680106367244,654fb165011e2401203f8780,5,5,5,,6605f1bed82d2f6f8e6b21aa,4,65f423754adf51958397327d,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,4,7,7,3,5,4,5,5,5,5,5,5
6605f7881b35cda2746f6599,5,5,5,uurrrddlurd,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,28.24,17,,7,,,,1711665926343674748,65cb82b1171dd17b0b753d25,,,,,6605f0c7bf1536be5047be86,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f79d1b35cda2746f659e,1,1,1,rrudlluurrllddrurul,rrururrddlluuldldrlurrurrddlllul,uurrrddlulurrll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,7,42.35,123.91,261.64,427.91,112,,7,2,2,2,1711665651840667451,614e6f4f00a9e94b123316d3,3,3,3,0,6605f1dd9f946469629bb58b,6,65f423754adf51958397327d,rudluurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,5,7,7,3,3,2,1,3,5,4,5
6605f7ff1b35cda2746f65c2,6,6,6,rulurrrdll,rulurrrdlrdrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,34.89,21,,7,,,,171166638322733946,6517f127855e8baf0247b2dd,,,,,6605f4be7e4ee2418f154553,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f8101b35cda2746f65c8,4,4,4,rrudlluurrrdldlulur,r,uurrrddll,uurrrddlu,rrudllururlddru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,7,180.01,152.94,14.40,347.35,275,,7,,,,1711665802759692985,652d8afc5aaab078ef2baeb3,1,1,1,,6605f217395c96b493050b8f,6,65f423754adf51958397327d,ruldrrlurllurrddrluurlddrudr,uurrrddll,uurrrddlurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
